Date,FY0,FY+1,FY+2,FY+3,FY+4,FY0,FY+1,FY+2,FY+3,FY+4,IQ_PAYOUT_RATIO
42775,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33249,10.00016,10.16349,NA,32.151
42776,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33249,10.00016,10.16349,NA,32.151
42777,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33249,10.00016,10.16349,NA,32.151
42778,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33082,10.03547,10.16145,NA,32.151
42779,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33082,10.03547,10.16145,NA,32.151
42780,0.55655,0.55116,0.55837,0.58319,0.60909,11.14592,10.33082,10.03547,10.16145,NA,32.151
42781,0.55655,0.55146,0.55905,0.58541,0.60909,11.14592,10.34736,10.0105,10.16145,NA,32.151
42782,0.55146,0.56063,0.58086,0.63261,0.65454,10.34736,10.1508,10.31714,10.59033,NA,24.469
42783,0.55146,0.56063,0.58086,0.62572,0.65454,10.34736,10.13353,10.29138,10.59542,NA,24.469
42784,0.55146,0.56063,0.58086,0.62572,0.65454,10.34736,10.13353,10.29138,10.59542,NA,24.469
42785,0.55146,0.55962,0.57899,0.62503,0.65454,10.34736,10.16151,10.27742,10.5585,NA,24.469
42786,0.55146,0.55962,0.57899,0.62503,0.65454,10.34736,10.16151,10.27742,10.5585,NA,24.469
42787,0.55146,0.55962,0.57899,0.62503,0.65454,10.34736,10.16151,10.27742,10.5585,NA,24.469
42788,0.55146,0.55962,0.57899,0.61992,0.65454,10.34736,10.35051,10.43022,10.852,NA,24.469
42789,0.55146,0.55962,0.57899,0.61992,0.65454,10.34736,10.35051,10.43022,10.852,NA,24.469
42790,0.55146,0.55962,0.57899,0.61992,0.65454,10.34736,10.35051,10.43022,10.852,NA,24.469
42791,0.55146,0.55962,0.57899,0.61992,0.65454,10.34736,10.35051,10.43022,10.852,NA,24.469
42792,0.55146,0.55962,0.57899,0.61559,0.65454,10.34736,10.36685,10.45691,10.8952,NA,24.469
42793,0.55146,0.55962,0.57899,0.61559,0.65454,10.34736,10.36685,10.45691,10.8952,NA,24.469
42794,0.55146,0.55962,0.57899,0.61559,0.65454,10.34736,10.36685,10.45691,10.8952,NA,24.469
42795,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42796,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42797,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42798,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42799,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42800,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42801,0.55146,0.55962,0.57899,0.61768,0.76364,10.34736,10.36685,10.47796,10.88654,NA,24.469
42802,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42803,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42804,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42805,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42806,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42807,0.55146,0.56215,0.57899,0.62551,0.76364,10.34736,10.31738,10.44427,10.96183,NA,24.469
42808,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42809,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42810,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42811,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42812,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42813,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42814,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.33264,10.44427,10.96183,NA,24.469
42815,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42816,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42817,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42818,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42819,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42820,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42821,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42822,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42823,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42824,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42825,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42826,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42827,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42828,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42829,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42830,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.31751,10.45284,10.97326,NA,24.469
42831,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42832,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42833,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42834,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42835,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42836,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42837,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.29029,10.42652,10.97326,NA,24.469
42838,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32951,10.42305,10.96885,NA,24.469
42839,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42840,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42841,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42842,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42843,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42844,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42845,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42846,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42847,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42848,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32774,10.41965,10.96361,NA,24.469
42849,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42850,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42851,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42852,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42853,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42854,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42855,0.55146,0.56313,0.58085,0.62551,0.76364,10.34736,10.32625,10.41965,10.96361,NA,24.469
42856,0.55146,0.59636,0.58085,0.62551,0.76364,10.34736,10.48111,10.40857,10.93448,NA,24.469
42857,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.41804,10.57647,11.01065,10.62102,24.469
42858,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.46804,10.62092,11.01065,10.62102,24.469
42859,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.52233,10.62092,11.01065,10.62102,24.469
42860,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.52233,10.62092,11.01065,10.62102,24.469
42861,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.52233,10.62092,11.01065,10.62102,24.469
42862,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.52233,10.62092,11.01065,10.62102,24.469
42863,0.55146,0.57436,0.59045,0.62857,0.70909,10.34736,10.5217,10.61981,11.01065,10.62102,24.469
42864,0.55146,0.57436,0.59196,0.63255,0.70909,10.34736,10.5217,10.61981,11.01065,10.62102,24.469
42865,0.55146,0.57276,0.58952,0.63255,0.70909,10.34736,10.53629,10.61869,11.01835,10.62102,24.469
42866,0.55146,0.58286,0.60004,0.64732,0.70909,10.34736,10.56088,10.67403,11.10761,10.62102,24.469
42867,0.55146,0.58286,0.60004,0.64732,0.70909,10.34736,10.56088,10.67403,11.10761,10.62102,24.469
42868,0.55146,0.58286,0.60004,0.64732,0.70909,10.34736,10.56088,10.67403,11.10761,10.62102,24.469
42869,0.55146,0.58506,0.60308,0.64732,0.70909,10.34736,10.56845,10.67403,11.10761,10.62102,24.469
42870,0.55146,0.58506,0.60308,0.64732,0.70909,10.34736,10.56845,10.67403,11.10761,10.62102,24.469
42871,0.55146,0.58506,0.60308,0.64732,0.70909,10.34736,10.56214,10.67466,11.10854,10.62102,24.469
42872,0.55146,0.58773,0.60712,0.653,0.70909,10.34736,10.56214,10.67466,11.11568,10.62102,24.469
42873,0.55146,0.58773,0.61074,0.653,0.70909,10.34736,10.56214,10.76769,11.11568,10.62102,24.469
42874,0.55146,0.58773,0.61074,0.653,0.70909,10.34736,10.56214,10.76769,11.11568,10.62102,24.469
42875,0.55146,0.58773,0.61074,0.653,0.70909,10.34736,10.56214,10.76769,11.11568,10.62102,24.469
42876,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42877,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42878,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42879,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42880,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42881,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42882,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42883,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42884,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.53496,10.76769,11.11568,10.62102,24.469
42885,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42886,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42887,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42888,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42889,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42890,0.55146,0.58987,0.61395,0.653,0.70909,10.34736,10.58202,10.80103,11.11568,10.62102,24.469
42891,0.55146,0.59201,0.61502,0.653,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42892,0.55146,0.59201,0.61502,0.653,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42893,0.55146,0.59201,0.61502,0.653,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42894,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42895,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42896,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42897,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42898,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42899,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42900,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73638,11.04765,10.62102,24.469
42901,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.64024,10.73644,11.04796,10.62102,24.469
42902,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.63853,10.73459,11.04796,10.62102,24.469
42903,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.63853,10.73459,11.04796,10.62102,24.469
42904,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.63853,10.73459,11.04796,10.62102,24.469
42905,0.55146,0.59229,0.61572,0.65378,0.70909,10.34736,10.63853,10.73459,11.04796,10.62102,24.469
42906,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42907,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42908,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42909,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42910,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42911,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42912,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42913,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42914,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42915,0.55146,0.58969,0.61182,0.65378,0.70909,10.34736,10.63021,10.73459,11.04796,10.62102,24.469
42916,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.74635,11.08642,10.62102,24.469
42917,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.74635,11.08642,10.62102,24.469
42918,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.74635,11.08642,10.62102,24.469
42919,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.75224,11.15196,10.62102,24.469
42920,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.75224,11.15196,10.62102,24.469
42921,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.75224,11.15196,10.62102,24.469
42922,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63021,10.75224,11.15196,10.62102,24.469
42923,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63217,10.76246,11.16477,10.62102,24.469
42924,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63217,10.76246,11.16477,10.62102,24.469
42925,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63217,10.76246,11.16477,10.62102,24.469
42926,0.55146,0.58969,0.61283,0.65832,0.70909,10.34736,10.63217,10.76246,11.16477,10.62102,24.469
42927,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42928,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42929,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42930,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42931,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42932,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.16477,10.62102,24.469
42933,0.55146,0.58211,0.61283,0.65832,0.70909,10.34736,10.60586,10.76834,11.11364,10.62102,24.469
42934,0.55146,0.58413,0.61535,0.66003,0.70909,10.34736,10.58586,10.75716,11.1021,10.62102,24.469
42935,0.55146,0.58413,0.61535,0.66003,0.70909,10.34736,10.58586,10.75716,11.1021,10.62102,24.469
42936,0.55146,0.58413,0.61535,0.66003,0.70909,10.34736,10.58586,10.75716,11.1021,10.62102,24.469
42937,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42938,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42939,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42940,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42941,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42942,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42943,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42944,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42945,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42946,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42947,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42948,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60606,10.81065,11.19695,10.62102,24.469
42949,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.60516,10.81226,11.19895,10.62102,24.469
42950,0.55146,0.58305,0.61263,0.65543,0.70909,10.34736,10.45,10.79004,11.17038,10.62102,24.469
42951,0.55146,0.57357,0.61598,0.66024,0.70909,10.34736,10.53274,10.84517,11.246,10.62611,24.469
42952,0.55146,0.57357,0.61598,0.66024,0.70909,10.34736,10.53274,10.84517,11.246,10.62611,24.469
42953,0.55146,0.57625,0.62435,0.66987,0.7,10.34736,10.49608,10.82858,11.25826,10.62611,24.469
42954,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42955,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42956,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42957,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42958,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42959,0.55146,0.58716,0.62818,0.66987,0.7,10.34736,10.45311,10.83261,11.27641,10.62611,24.469
42960,0.55146,0.58817,0.63009,0.67307,0.7,10.34736,10.47663,10.82734,11.29641,10.62611,24.469
42961,0.55146,0.58817,0.63009,0.67307,0.7,10.34736,10.47663,10.82734,11.29641,10.62611,24.469
42962,0.55146,0.58817,0.63009,0.67307,0.7,10.34736,10.47663,10.82734,11.29641,10.62611,24.469
42963,0.55146,0.58817,0.63009,0.67307,0.7,10.34736,10.45348,10.80787,11.29641,10.62611,24.469
42964,0.55146,0.58817,0.63009,0.67307,0.7,10.34736,10.45348,10.80787,11.29641,10.62611,24.469
42965,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41526,10.81987,11.35314,10.62611,24.469
42966,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41526,10.81987,11.35314,10.62611,24.469
42967,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41526,10.81987,11.35314,10.62611,24.469
42968,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41526,10.81987,11.35314,10.62611,24.469
42969,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41526,10.81987,11.35314,10.62611,24.469
42970,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42971,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42972,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42973,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42974,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42975,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42976,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42977,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42978,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42979,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42980,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42981,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.41529,10.81997,11.3534,10.62611,24.469
42982,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42983,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42984,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42985,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42986,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42987,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42988,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42989,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42990,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42991,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42992,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42993,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42994,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42995,0.55146,0.5912,0.63679,0.68484,0.7,10.34736,10.40792,10.8126,11.3674,10.62611,24.469
42996,0.55146,0.59272,0.63823,0.68484,0.7,10.34736,10.39213,10.84944,11.3674,10.62611,24.469
42997,0.55146,0.59272,0.63823,0.68484,0.7,10.34736,10.39213,10.84944,11.39444,10.62611,24.469
42998,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
42999,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
43000,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
43001,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
43002,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
43003,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.3974,10.85471,11.40068,10.62611,24.469
43004,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.51319,10.98102,11.55694,10.62611,24.469
43005,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.51319,10.98102,11.55694,10.62611,24.469
43006,0.55146,0.59741,0.63823,0.68484,0.7,10.34736,10.51319,10.98102,11.55694,10.62611,24.469
